,Name,Platform,Year,Genre,Publisher,Na Sales,Eu Sales,Jp Sales,Other Sales,Global Sales,Console Type,Console Manufacturer,Console Released,Console Discontinued,Consoles Sold
10156,Bujingai: The Forsaken City,PlayStation 2,2003,Fighting,505 Games,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10157,Doko Demo Issho,PlayStation Portable,2004,Misc,Sony Computer Entertainment,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10158,Alvin and the Chipmunks: The Squeakquel,Wii,2009,Misc,Majesco Entertainment,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10159,The Story of Noah's Ark,Nintendo DS,2010,Action,SouthPeak Games,100000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10160,Brooktown High: Senior Year,PlayStation Portable,2007,Simulation,Konami Digital Entertainment,90000.0,0.0,0.0,10000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10161,Astro Boy: The Video Game,Nintendo DS,2009,Action,D3Publisher,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10162,Zombie Army Trilogy,Xbox One,2015,Shooter,Rebellion Developments,40000.0,50000.0,0.0,10000.0,0.1,Home,Microsoft,2013,2020,58500000.0
10163,Beyond Good & Evil,Xbox,2003,Adventure,Ubisoft,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10164,Blitz: The League II,Xbox 360,2008,Sports,Midway Games,80000.0,10000.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10165,Death By Degrees,PlayStation 2,2005,Action,Sony Computer Entertainment,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10166,Vandal Hearts II,PlayStation,1999,Strategy,Konami Digital Entertainment,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10167,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PlayStation,1995,Fighting,Atlus,0.0,0.0,100000.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10168,Samurai Warriors Chronicles 2nd,Nintendo 3DS,2012,Action,Ubisoft Annecy,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2011,2020,75940000.0
10169,Medal of Honor: Vanguard,Wii,2007,Shooter,Electronic Arts,60000.0,30000.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10170,Toaru Majutsu no Index,PlayStation Portable,2011,Adventure,Kadokawa Shoten,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10171,Dora's Cooking Club,Nintendo DS,2010,Misc,Take-Two Interactive,80000.0,10000.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10172,ESA Game Pack,PlayStation 3,2010,Misc,Sony Computer Entertainment,90000.0,0.0,0.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10173,America's Next Top Model,Nintendo DS,2008,Action,Eidos Interactive,100000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10174,God Eater 2: Rage Burst,PlayStation 4,2015,Role-Playing,Namco Bandai Games,0.0,10000.0,90000.0,0.0,0.1,Home,Sony,2013,0,117200000.0
10175,Uta no Prince-Sama: Music,PlayStation Portable,2011,Misc,Broccoli,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10176,UNO / Skip-Bo / UNO Freefall,Nintendo DS,2006,Misc,Zoo Digital Publishing,100000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10177,Culdcept DS,Nintendo DS,2008,Strategy,Sega,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10178,Colin McRae Rally 04,Xbox,2004,Racing,Codemasters,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10179,Monster Jam: Maximum Destruction,Game Boy Advance,2002,Racing,Ubisoft,70000.0,30000.0,0.0,0.0,0.1,Handheld,Nintendo,2001,2010,81510000.0
10180,FIFA Street,Xbox,2005,Sports,Electronic Arts,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10181,Truth or Lies,Wii,2010,Misc,THQ,40000.0,50000.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10182,Weiss Schwarz Portable,PlayStation Portable,2011,Strategy,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10183,Kirarin * Revolution: Mezase! Idol Queen,Nintendo DS,2007,Simulation,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10184,Dungeons & Dragons Tactics,PlayStation Portable,2007,Strategy,Atari,90000.0,0.0,0.0,10000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10185,X-Men: Children of the Atom,PlayStation,1998,Fighting,Acclaim Entertainment,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10186,Hot Wheels: Stunt Track Challenge,Xbox,2004,Racing,THQ,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10187,Dora & Kai-Lan's Pet Shelter,Nintendo DS,2011,Strategy,Take-Two Interactive,80000.0,10000.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10188,DJ Max Fever,PlayStation Portable,2009,Misc,PM Studios,90000.0,0.0,0.0,10000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10189,Math Blaster in the Prime Adventure,Nintendo DS,2009,Misc,Majesco Entertainment,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10190,Football Director DS,Nintendo DS,2008,Sports,Pinnacle,0.0,100000.0,0.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10191,Shellshock,PlayStation,1995,Action,Core Design Ltd.,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10192,Yggdra Union: We'll Never Fight Alone,PlayStation Portable,2008,Role-Playing,Sting,50000.0,0.0,40000.0,10000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10193,The Destiny of Zorro,Wii,2009,Action,505 Games,100000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10194,Hot Wheels Ultimate Racing,PlayStation Portable,2007,Action,Activision,90000.0,0.0,0.0,10000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10195,Capcom vs. SNK 2 EO,Xbox,2003,Fighting,Capcom,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10196,Inazuma Eleven GO Strikers 2013,Wii,2012,Role-Playing,Level 5,0.0,0.0,100000.0,0.0,0.1,Home,Nintendo,2006,2013,101630000.0
10197,Metal Gear Solid HD Edition,PlayStation 3,2011,Action,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,0.1,Home,Sony,2006,2017,87400000.0
10198,Hunter: The Reckoning,GameCube,2002,Action,Virgin Interactive,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,2001,2007,21740000.0
10199,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,Nintendo DS,2007,Misc,Paon,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10200,Urban Chaos,PlayStation,1999,Action,Eidos Interactive,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10201,Creeper World 3: Arc Eternal,Wii,2009,Strategy,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Home,Nintendo,2006,2013,101630000.0
10202,Monkey Mischief! Party Time,Wii,2008,Misc,Activision,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10203,Draglade,Nintendo DS,2007,Fighting,505 Games,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10204,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,Nintendo DS,2007,Misc,Shogakukan,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10205,Water Sports,Wii,2009,Action,Avanquest,50000.0,40000.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10206,Freaky Flyers,PlayStation 2,2003,Racing,Midway Games,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10207,Baten Kaitos Origins,GameCube,2006,Role-Playing,Unknown,60000.0,20000.0,20000.0,0.0,0.1,Home,Nintendo,2001,2007,21740000.0
10208,E·O·E: Eve of Extinction,PlayStation 2,2002,Fighting,Eidos Interactive,40000.0,30000.0,20000.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10209,Pro Evolution Soccer 2016,Xbox One,2015,Sports,Konami Digital Entertainment,30000.0,60000.0,0.0,10000.0,0.1,Home,Microsoft,2013,2020,58500000.0
10210,Dark Summit,Xbox,2001,Sports,THQ,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10211,Penguin no Mondai: The World,Nintendo DS,2010,Adventure,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10212,My Healthy Cooking Coach,Nintendo DS,0,Simulation,Unknown,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10213,Yaiba: Ninja Gaiden Z,PlayStation 3,2014,Action,Tecmo Koei,50000.0,40000.0,0.0,20000.0,0.1,Home,Sony,2006,2017,87400000.0
10214,Flushed Away,Nintendo DS,2006,Platform,D3Publisher,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10215,Surf's Up,Xbox 360,2007,Sports,Ubisoft,90000.0,0.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10216,Hakuouki Portable,PlayStation Portable,2009,Adventure,Idea Factory,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10217,NHL 2004,GameCube,2003,Sports,Electronic Arts,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,2001,2007,21740000.0
10218,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,Xbox 360,2009,Role-Playing,Bethesda Softworks,90000.0,10000.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10219,Cabela's Adventure Camp,Xbox 360,2011,Misc,Activision,70000.0,20000.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10220,KORG DS-10 Synthesizer Plus,Nintendo DS,2009,Misc,AQ Interactive,80000.0,0.0,20000.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10221,World Snooker Championship 2007,PlayStation 3,2007,Sports,Sega,0.0,100000.0,0.0,0.0,0.1,Home,Sony,2006,2017,87400000.0
10222,X-Men: The Official Game,Xbox,2006,Action,Activision,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10223,RLH: Run Like Hell,PlayStation 2,2002,Shooter,Virgin Interactive,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10224,Digimon Adventure,PlayStation Portable,2013,Role-Playing,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10225,The Ant Bully,PlayStation 2,2006,Platform,Midway Games,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10226,Conflict: Global Terror,Xbox,2005,Shooter,SCi,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10227,Minority Report: Everybody Runs,GameCube,2002,Action,Activision,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,2001,2007,21740000.0
10228,Monster Rancher EVO,PlayStation 2,2005,Role-Playing,Tecmo Koei,20000.0,20000.0,50000.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10229,Project Hacker: Kakusei,Nintendo DS,2006,Action,Nintendo,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10230,Pajama Sam: Don't Fear The Dark,Wii,2008,Adventure,Atari,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10231,GRID Autosport,Xbox 360,2014,Racing,Codemasters,30000.0,60000.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10232,World Series of Poker 2008: Battle for the Bracelets,PlayStation 3,2007,Misc,Activision,80000.0,10000.0,0.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10233,Wasteland 2,PlayStation 4,2015,Role-Playing,Deep Silver,70000.0,0.0,10000.0,20000.0,0.1,Home,Sony,2013,0,117200000.0
10234,Guitar Hero: Van Halen,PlayStation 2,2009,Misc,Activision,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10235,Olympic Summer Games: Atlanta 1996,PlayStation,1996,Sports,U.S. Gold,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10236,Little League World Series Baseball 2008,Wii,2008,Sports,Activision,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10237,Disney's The Haunted Mansion,GameCube,2003,Platform,Take-Two Interactive,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,2001,2007,21740000.0
10238,Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,2008,Fighting,Capcom,0.0,0.0,100000.0,0.0,0.1,Home,Nintendo,2006,2013,101630000.0
10239,Alvin and the Chipmunks: Chipwrecked,Xbox 360,2011,Misc,505 Games,80000.0,10000.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10240,Darius Gaiden,Sega Saturn,1995,Shooter,Acclaim Entertainment,0.0,0.0,100000.0,0.0,0.1,Home,Sega,1994,2000,9260000.0
10241,All Kamen Rider: Rider Generation 2,Nintendo DS,2012,Action,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10242,Beach Spikers: Virtua Beach Volleyball,GameCube,2002,Sports,Sega,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,2001,2007,21740000.0
10243,Tom Clancy's Ghost Recon: Predator,PlayStation Portable,2010,Shooter,Ubisoft,70000.0,20000.0,0.0,20000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10244,You Don't Know Jack: Mock 2,PlayStation,2000,Misc,Vivendi Games,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10245,Blue Dragon: Awakened Shadow,Nintendo DS,2009,Role-Playing,Namco Bandai Games,60000.0,0.0,30000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10246,3D Tank Warfare Simulator Panzer Front,PlayStation,1999,Simulation,Avalon Interactive,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10247,NASCAR The Game: Inside Line,Xbox 360,2012,Racing,Activision,90000.0,0.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10248,Sudoku Mania,Nintendo DS,2006,Puzzle,Zoo Digital Publishing,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10249,Blades of Time,PlayStation 3,2012,Action,Konami Digital Entertainment,40000.0,30000.0,10000.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10250,Rolling Stone: Drum King,Wii,2009,Misc,505 Games,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10251,Jade Cocoon 2,PlayStation 2,2001,Role-Playing,Ubisoft,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10252,Lord of Apocalypse,PlayStation 5,2011,Role-Playing,Square Enix,0.0,0.0,100000.0,0.0,0.1,Home,Sony,2020,0,30000000.0
10253,Bejeweled Twist,Nintendo DS,2010,Puzzle,PopCap Games,0.0,90000.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10254,Rock Band 3,Nintendo DS,2010,Misc,MTV Games,90000.0,10000.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10255,Kabushiki Baibai Trainer: Kabutore!,Nintendo DS,2006,Simulation,Konami Digital Entertainment,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10256,Sword & Sorcery,Sega Saturn,1996,Role-Playing,Micro Cabin,0.0,0.0,100000.0,0.0,0.1,Home,Sega,1994,2000,9260000.0
10257,Van Helsing,Game Boy Advance,2004,Action,Activision,70000.0,30000.0,0.0,0.0,0.1,Handheld,Nintendo,2001,2010,81510000.0
10258,NFL Tour,Xbox 360,2008,Sports,Electronic Arts,90000.0,0.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10259,Bee Movie Game,PlayStation 2,2007,Action,Activision,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10260,NBA Live 16,Xbox One,2015,Sports,Electronic Arts,80000.0,10000.0,0.0,10000.0,0.1,Home,Microsoft,2013,2020,58500000.0
10261,Spider-Man: Web of Shadows,Nintendo DS,2008,Action,Activision,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10262,Bullet Witch,Xbox 360,2006,Shooter,Atari,70000.0,10000.0,20000.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10263,USA Today Puzzle Craze,Nintendo DS,2009,Puzzle,Destineer,90000.0,0.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10264,Machi-Ing Maker 3 x Tousouchuu,PlayStation Portable,2010,Simulation,D3Publisher,0.0,0.0,100000.0,0.0,0.1,Handheld,Sony,2004,2014,82000000.0
10265,Kelly Slater's Pro Surfer,Xbox,2002,Sports,Activision,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10266,SNK vs. Capcom: SVC Chaos,Xbox,2004,Fighting,Ignition Entertainment,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10267,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PlayStation 2,2005,Platform,Global Star,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10268,Choujikuu Yousai Macross: Ai Oboete Imasu ka,Sega Saturn,1997,Shooter,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Home,Sega,1994,2000,9260000.0
10269,Vanishing Point,PlayStation,2001,Racing,Acclaim Entertainment,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10270,SCORE International Baja 1000: The Official Game,Wii,2008,Racing,Activision,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10271,Dragonseeds,PlayStation,1998,Action,Jaleco,30000.0,20000.0,40000.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10272,The Bard's Tale,Xbox,2004,Role-Playing,Ubisoft,80000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10273,Opoona,Wii,2007,Role-Playing,Tecmo Koei,80000.0,0.0,10000.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10274,Big League Sports,Wii,2008,Sports,Activision,90000.0,10000.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10275,nail'd,Xbox 360,2010,Racing,Deep Silver,80000.0,20000.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10276,Nodame Cantabile,Nintendo DS,2007,Misc,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10277,Alien Hominid,PlayStation 2,2004,Shooter,Zoo Digital Publishing,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10278,Record of Agarest War Zero,Xbox 360,2010,Strategy,Compile Heart,90000.0,0.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10279,L'Aigle de Guerre,Game Boy Advance,2001,Strategy,Nintendo,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2001,2010,81510000.0
10280,Jeopardy!,Nintendo 64,1998,Misc,GameTek,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10281,Disney's Donald Duck: Goin' Quackers,Nintendo 64,2000,Platform,Ubisoft,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10282,Aidyn Chronicles: The First Mage,Nintendo 64,2001,Role-Playing,THQ,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10283,Aquapazza: Aquaplus Dream Match,PlayStation 3,2012,Fighting,Aqua Plus,50000.0,0.0,50000.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10284,Virtual Pool 64,Nintendo 64,1998,Sports,Crave Entertainment,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10285,Indy Racing 2000,Nintendo 64,2000,Racing,Infogrames,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10286,Flying Dragon,Nintendo 64,1997,Fighting,Natsume,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10287,International Superstar Soccer 64 (weekly JP sales),Nintendo 64,1997,Sports,Konami Digital Entertainment,0.0,0.0,50000.0,50000.0,0.1,Home,Nintendo,1996,2002,32930000.0
10288,Lode Runner 3-D,Nintendo 64,1998,Action,Infogrames,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10289,The History Channel: Civil War - Secret Missions,PlayStation 3,2008,Shooter,Activision,90000.0,0.0,0.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10290,GT64 Championship Edition,Nintendo 64,1998,Racing,Ocean,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10291,Milo's Astro Lanes,Nintendo 64,1998,Sports,Interplay,80000.0,20000.0,0.0,0.0,0.1,Home,Nintendo,1996,2002,32930000.0
10292,Gekido,PlayStation,1999,Fighting,Infogrames,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10293,Fifi and the Flowertots,Nintendo DS,2009,Misc,Avanquest,0.0,90000.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10294,Disney's The Jungle Book,Game Boy Advance,2002,Platform,Ubisoft,70000.0,30000.0,0.0,0.0,0.1,Handheld,Nintendo,2001,2010,81510000.0
10295,King of Clubs: Mini Golf,Wii,2008,Sports,Oxygen Interactive,90000.0,0.0,0.0,10000.0,0.1,Home,Nintendo,2006,2013,101630000.0
10296,Ultimate Marvel vs. Capcom 3,PlayStation 3,2011,Fighting,Capcom,0.0,40000.0,40000.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10297,Cate West: The Vanishing Files,Nintendo DS,2008,Adventure,Oxygen Interactive,80000.0,10000.0,0.0,10000.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10298,Army Men World War: Team Assault,PlayStation,2001,Action,3DO,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10299,Tom Clancy's Splinter Cell,Game Boy Advance,2003,Action,Ubisoft,70000.0,30000.0,0.0,0.0,0.1,Handheld,Nintendo,2001,2010,81510000.0
10300,NHL 2K6,Xbox 360,2005,Sports,Take-Two Interactive,90000.0,0.0,0.0,10000.0,0.1,Home,Microsoft,2005,2016,84000000.0
10301,NBA Ballers: Rebound,PlayStation Portable,2006,Sports,Midway Games,90000.0,0.0,0.0,10000.0,0.1,Handheld,Sony,2004,2014,82000000.0
10302,King's Field: The Ancient City,PlayStation 2,2001,Role-Playing,Metro 3D,50000.0,40000.0,0.0,10000.0,0.1,Home,Sony,2000,2013,155000000.0
10303,LEGO Rock Raiders,PlayStation,1999,Strategy,LEGO Media,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10304,Silent Scope Complete,Xbox,2004,Shooter,Konami Digital Entertainment,70000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10305,Digimon All-Star Rumble,PlayStation 3,2014,Fighting,Namco Bandai Games,60000.0,30000.0,0.0,20000.0,0.1,Home,Sony,2006,2017,87400000.0
10306,Ghost in the Shell,PlayStation,1997,Simulation,Sony Computer Entertainment,60000.0,40000.0,0.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10307,Atelier Sophie: The Alchemist of the Mysterious Book,PlayStation 4,2015,Role-Playing,Tecmo Koei,10000.0,20000.0,60000.0,10000.0,0.1,Home,Sony,2013,0,117200000.0
10308,Marvel Super Hero Squad: The Infinity Gauntlet,Nintendo 3DS,2011,Action,THQ,70000.0,20000.0,0.0,10000.0,0.1,Handheld,Nintendo,2011,2020,75940000.0
10309,Evil Dead: Fistfull of Boomstick,Xbox,2003,Action,THQ,70000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10310,Tom Clancy's Classic Trilogy,Xbox,2004,Shooter,Ubisoft,70000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10311,Harvest Moon DS Cute (jp sales),Nintendo DS,2005,Simulation,Marvelous Interactive,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10312,Bleach: Dark Souls (JP sales),Nintendo DS,2007,Fighting,Sega,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10313,Indigo Prophecy,Xbox,2005,Adventure,Atari,70000.0,30000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10314,NASCAR '14,PlayStation 3,2014,Racing,Deep Silver,90000.0,0.0,0.0,10000.0,0.1,Home,Sony,2006,2017,87400000.0
10315,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,Nintendo DS,2007,Misc,Benesse,0.0,0.0,100000.0,0.0,0.1,Handheld,Nintendo,2004,2013,154020000.0
10316,Over the Hedge,Xbox,2006,Platform,Activision,70000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10317,Sneakers,Xbox,2002,Puzzle,Microsoft Game Studios,70000.0,20000.0,0.0,0.0,0.1,Home,Microsoft,2001,2009,24000000.0
10318,Sword Art Online: Lost Song,PlayStation 3,2015,Role-Playing,Namco Bandai Games,0.0,0.0,100000.0,0.0,0.1,Home,Sony,2006,2017,87400000.0
10319,Crime Crackers,PlayStation,1994,Role-Playing,Sony Computer Entertainment,0.0,0.0,90000.0,10000.0,0.1,Home,Sony,1994,2006,102490000.0
10320,Earth Defense Force 2025.1: The Shadow of New Despair,PlayStation 4,2015,Action,D3Publisher,0.0,0.0,100000.0,0.0,0.1,Home,Sony,2013,0,117200000.0
